rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
880,Java,epoxy,8169,720,Java,https://github.com/airbnb/epoxy,airbnb,280,2023-01-18T11:13:06Z,Epoxy is an Android library for building complex screens in a RecyclerView
881,Java,elasticsearch-jdbc,2832,719,Java,https://github.com/jprante/elasticsearch-jdbc,jprante,402,2021-11-05T18:03:03Z,JDBC importer for Elasticsearch
882,Java,sofa-jarslink,3048,719,Java,https://github.com/sofastack/sofa-jarslink,sofastack,14,2022-11-02T14:44:32Z,Jarslink is a sofa ark plugin used to manage multi-application deployment 
883,Java,java-eight-part,3435,718,Java,https://github.com/CoderLeixiaoshuai/java-eight-part,CoderLeixiaoshuai,5,2023-02-19T11:01:44Z,『Java八股文』Java面试套路，Java进阶学习，打破内卷拿大厂Offer，升职加薪！
884,Java,spring-boot-mongodb,110,718,Java,https://github.com/springframeworkguru/spring-boot-mongodb,springframeworkguru,3,2022-10-25T08:59:30Z,Spring Boot Mongo DB
885,Java,Source-Code-Inspection,4,780,Java,https://github.com/Prof-Calebe/Source-Code-Inspection,Prof-Calebe,0,2022-10-07T20:17:53Z,
886,Java,hellogit,28,715,Java,https://github.com/how2j/hellogit,how2j,5,2023-02-27T00:15:35Z,
887,Java,quickblox-android-sdk,413,716,Java,https://github.com/QuickBlox/quickblox-android-sdk,QuickBlox,1,2022-09-27T07:54:21Z,QuickBlox Android SDK includes code snippets with main use cases and framework JAR library.
888,Java,SpringBootForBeginners,574,715,Java,https://github.com/in28minutes/SpringBootForBeginners,in28minutes,1,2022-03-02T05:26:34Z,Spring Boot Tutorial For Beginners
889,Java,email-ext-plugin,335,715,Java,https://github.com/jenkinsci/email-ext-plugin,jenkinsci,0,2023-03-27T11:56:39Z,Jenkins Email Extension Plugin
890,Java,AndroidTVLauncher,2940,715,Java,https://github.com/JackyAndroid/AndroidTVLauncher,JackyAndroid,4,2022-11-14T01:55:28Z,This is a leanback style tv launcher(minSdkVersion 17)
891,Java,java-web-dev-techjobs-mvc,1,712,Java,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-mvc,LaunchCodeEducation,0,2020-01-08T18:36:16Z,
892,Java,java-web-dev-techjobs-authentication,0,738,Java,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-authentication,LaunchCodeEducation,0,2022-10-07T00:27:13Z,
893,Java,java-web-dev-techjobs-persistent,0,711,Java,https://github.com/LaunchCodeEducation/java-web-dev-techjobs-persistent,LaunchCodeEducation,0,2021-04-02T00:39:47Z,
894,Java,socket.io-android-chat,1951,709,Java,https://github.com/nkzawa/socket.io-android-chat,nkzawa,70,2020-08-17T17:29:13Z,A simple chat demo for socket.io and Android
895,Java,java-client,1048,712,Java,https://github.com/appium/java-client,appium,214,2023-03-27T11:56:41Z,"Java language binding for writing Appium Tests, conforms to W3C WebDriver Protocol"
896,Java,plugin-hub,161,710,Java,https://github.com/runelite/plugin-hub,runelite,0,2023-03-27T09:29:30Z,External plugins for RuneLite
897,Java,aviatorscript,3565,709,Java,https://github.com/killme2008/aviatorscript,killme2008,46,2023-03-22T14:22:01Z,A high performance scripting language hosted on the JVM.
898,Java,m1-t12-hotkeys,3,713,Java,https://github.com/PraktikumJava/m1-t12-hotkeys,PraktikumJava,2,2022-10-25T16:01:33Z,
899,Java,opengrok,3834,706,Java,https://github.com/oracle/opengrok,oracle,543,2023-03-26T15:17:30Z,"OpenGrok is a fast and usable source code search and cross reference engine, written in Java"
900,Java,webdav-teambition,31,705,Java,https://github.com/jnightlee/webdav-teambition,jnightlee,0,2022-08-17T12:07:33Z,teambition网盘的webdav协议开源实现
901,Java,AndroidHeroes,901,542,Java,https://github.com/xuyisheng/AndroidHeroes,xuyisheng,10,2016-09-06T07:06:59Z,Source code of the book - Android群英传
902,Java,opennms,774,542,Java,https://github.com/OpenNMS/opennms,OpenNMS,0,2023-03-24T22:47:36Z,Enterprise-Grade Open-Source Network Management Platform
903,Java,CustomActivityOnCrash,3633,542,Java,https://github.com/Ereza/CustomActivityOnCrash,Ereza,1,2022-08-28T05:00:44Z,"Android library that allows launching a custom activity when your app crashes, instead of showing the hated ""Unfortunately, X has stopped"" dialog."
904,Java,Android-Skin-Loader,2866,541,Java,https://github.com/fengjundev/Android-Skin-Loader,fengjundev,30,2021-02-20T06:52:16Z,一个通过动态加载本地皮肤包进行换肤的皮肤框架
905,Java,base-adapter-helper,1762,541,Java,https://github.com/JoanZapata/base-adapter-helper,JoanZapata,13,2016-04-02T11:13:17Z,"Abstraction for the usual BaseAdapter ""ViewHolder"" pattern"
906,Java,tinyid,2035,541,Java,https://github.com/didi/tinyid,didi,20,2022-06-21T00:47:59Z,ID Generator id生成器 分布式id生成系统，简单易用、高性能、高可用的id生成系统
907,Java,ScreenAdaptation,1463,542,Java,https://github.com/wildma/ScreenAdaptation,wildma,1,2021-10-17T07:53:18Z,:fire:一种非常好用的 Android 屏幕适配——smallestWidth 限定符适配 https://www.jianshu.com/p/1302ad5a4b04
908,Java,cordova-plugin-camera-preview,564,538,Java,https://github.com/cordova-plugin-camera-preview/cordova-plugin-camera-preview,cordova-plugin-camera-preview,130,2022-08-19T22:56:53Z,Cordova plugin that allows camera interaction from HTML code
909,Java,SnowFlake,790,539,Java,https://github.com/beyondfengyu/SnowFlake,beyondfengyu,7,2017-10-26T06:30:42Z,Twitter的雪花算法SnowFlake，使用Java语言实现。
910,Java,tp,0,537,Java,https://github.com/nus-cs2103-AY2021S1/tp,nus-cs2103-AY2021S1,0,2021-03-12T07:42:44Z,
911,Java,gatk,1407,538,Java,https://github.com/broadinstitute/gatk,broadinstitute,1113,2023-03-25T21:24:24Z,Official code repository for GATK versions 4 and up
912,Java,getting-started-java,474,537,Java,https://github.com/GoogleCloudPlatform/getting-started-java,GoogleCloudPlatform,7,2023-03-14T11:36:34Z,
913,Java,react-native-admob,1130,537,Java,https://github.com/sbugert/react-native-admob,sbugert,174,2023-01-03T16:56:10Z,A react-native component for Google AdMob banners
914,Java,nd4j,0,535,Java,https://github.com/emmaggie/nd4j,emmaggie,0,2014-09-13T05:04:43Z,nd4j site
915,Java,queue-master,7,536,Java,https://github.com/microservices-demo/queue-master,microservices-demo,4,2022-05-16T22:24:31Z,A microservices-demo service that processes the orders queue
916,Java,building-microservices,627,535,Java,https://github.com/livelessons-spring/building-microservices,livelessons-spring,14,2022-10-13T11:16:50Z,Building Microservices with Spring Boot
917,Java,OldMacDonald,2,534,Java,https://github.com/APCSLowell/OldMacDonald,APCSLowell,0,2018-10-30T20:23:17Z,"An AP Computer Science A programming assignment for Mr. Simon's APCSA course at Lowell High School, San Francisco, USA (Adapted from Roger Frank)"
918,Java,amazon-codeguru-reviewer-sample-app,19,535,Java,https://github.com/aws-samples/amazon-codeguru-reviewer-sample-app,aws-samples,1,2023-03-16T04:44:58Z,
919,Java,spring-cloud-consul,772,533,Java,https://github.com/spring-cloud/spring-cloud-consul,spring-cloud,80,2023-03-15T19:19:36Z,Spring Cloud Consul
920,Java,migration,3164,532,Java,https://github.com/phodal/migration,phodal,0,2021-08-12T08:05:53Z,《系统重构与迁移指南》手把手教你分析、评估现有系统、制定重构策略、探索可行重构方案、搭建测试防护网、进行系统架构重构、服务架构重构、模块重构、代码重构、数据库重构、重构后的架构守护
921,Java,gnucash-android,1180,532,Java,https://github.com/codinguser/gnucash-android,codinguser,151,2022-04-15T14:46:53Z,Gnucash for Android mobile companion application. 
922,Java,gcm,829,531,Java,https://github.com/google/gcm,google,93,2021-08-31T03:40:29Z,Google Cloud Messaging - client libraries and sample implementations
923,Java,jv-fruit-shop-tests,0,589,Java,https://github.com/mate-academy/jv-fruit-shop-tests,mate-academy,1,2023-03-26T18:01:54Z,
924,Java,proxyee,1274,531,Java,https://github.com/monkeyWie/proxyee,monkeyWie,84,2023-02-12T13:39:18Z,"HTTP proxy server,support HTTPS&websocket.MITM impl,intercept and tamper HTTPS traffic."
925,Java,Tangram-Android,4096,529,Java,https://github.com/alibaba/Tangram-Android,alibaba,72,2021-07-14T04:43:37Z,"Tangram is a modular UI solution for building native page dynamically including Tangram for Android, Tangram for iOS and even backend CMS. This project provides the sdk on Android."
926,Java,travis-ci-tutorial-java,37,523,Java,https://github.com/joaomlneto/travis-ci-tutorial-java,joaomlneto,0,2023-02-27T10:57:16Z,Just to learn how to use travis-ci in a java project!
927,Java,middle-ware-parent,862,529,Java,https://github.com/cicadasmile/middle-ware-parent,cicadasmile,5,2023-02-22T02:15:17Z,SpringBoot集成常用开发中间件，分库分表，缓存，消息队列，定时器，权限管理等组件
928,Java,sqlite-jdbc,2358,528,Java,https://github.com/xerial/sqlite-jdbc,xerial,37,2023-03-24T17:41:59Z,SQLite JDBC Driver
929,Java,RecyclerViewCardGallery,2614,528,Java,https://github.com/huazhiyuan2008/RecyclerViewCardGallery,huazhiyuan2008,0,2018-05-16T12:44:34Z,@Deprecated RecyclerView实现Card Gallery效果，替代ViewPager方案
930,Java,sample-java-programs,59,535,Java,https://github.com/chrishantha/sample-java-programs,chrishantha,0,2023-02-07T09:10:03Z,Sample Java programs to demonstrate performance issues
931,Java,a14-made-labs2,79,526,Java,https://github.com/dicodingacademy/a14-made-labs2,dicodingacademy,0,2021-03-17T06:41:53Z,
932,Java,developer-joyofenergy-java,114,525,Java,https://github.com/techops-recsys-lateral-hiring/developer-joyofenergy-java,techops-recsys-lateral-hiring,2,2022-06-07T23:59:02Z,
933,Java,flyingsaucer,1792,525,Java,https://github.com/flyingsaucerproject/flyingsaucer,flyingsaucerproject,0,2023-02-10T10:41:48Z,XML/XHTML and CSS 2.1 renderer in pure Java
934,Java,simple-java-project,14,527,Java,https://github.com/buddy-works/simple-java-project,buddy-works,0,2023-03-08T15:27:45Z,
935,Java,android-PullRefreshLayout,2058,524,Java,https://github.com/baoyongzhang/android-PullRefreshLayout,baoyongzhang,34,2018-05-04T21:11:56Z,"This component like SwipeRefreshLayout, it is more beautiful than SwipeRefreshLayout."
936,Java,xmind,4,524,Java,https://github.com/juliuskunze/xmind,juliuskunze,0,2015-04-03T15:59:34Z,Automatically exported from code.google.com/p/xmind3
937,Java,Calculator,5,523,Java,https://github.com/SivilTaram/Calculator,SivilTaram,0,2022-09-30T12:57:04Z,阿超的四则运算生成器 v1.0
938,Java,maven-web-apps,4,537,Java,https://github.com/mylandmarktechs/maven-web-apps,mylandmarktechs,0,2023-03-27T02:02:38Z,
939,Java,jgit,7,525,Java,https://github.com/terabyte/jgit,terabyte,0,2021-11-28T00:42:26Z,JGit project repository (jgit)
940,Java,JVM,246,522,Java,https://github.com/bjmashibing/JVM,bjmashibing,2,2020-09-09T01:07:22Z,JVM Demo Code
941,Java,openwebflow,923,522,Java,https://github.com/bluejoe2008/openwebflow,bluejoe2008,14,2020-04-19T00:56:35Z,基于Activiti的工作流引擎扩展，接管了Activiti对活动权限以及用户表的管理，并提供了催办、代办、加签（包括前加签/后加签）、自由跳转、分裂节点等功能
942,Java,hello-spring-demo,2,525,Java,https://github.com/LaunchCodeEducation/hello-spring-demo,LaunchCodeEducation,0,2023-02-11T06:10:08Z,
943,Java,jv-jdbc,0,578,Java,https://github.com/mate-academy/jv-jdbc,mate-academy,0,2023-03-27T09:31:46Z,
944,Java,AndroidPushNotificationsDemo,1047,521,Java,https://github.com/tokudu/AndroidPushNotificationsDemo,tokudu,5,2017-05-22T04:04:32Z,A example of an android app that receives push notifications using MQTT.
945,Java,jv-dependency-injection,0,576,Java,https://github.com/mate-academy/jv-dependency-injection,mate-academy,0,2023-03-25T13:03:05Z,
946,Java,elasticsearch-analysis-pinyin,2596,520,Java,https://github.com/medcl/elasticsearch-analysis-pinyin,medcl,105,2023-02-16T01:57:28Z,This Pinyin Analysis plugin is used to do conversion between Chinese characters and Pinyin.
947,Java,StudyDemo,0,519,Java,https://github.com/dl6655/StudyDemo,dl6655,0,2022-09-29T11:37:59Z,
948,Java,axelor-open-suite,720,520,Java,https://github.com/axelor/axelor-open-suite,axelor,86,2023-03-27T11:23:46Z,The Axelor Open Suite based on Axelor Open Platform
949,Java,spring-data-rest,847,518,Java,https://github.com/spring-projects/spring-data-rest,spring-projects,732,2023-03-20T14:05:43Z,Simplifies building hypermedia-driven REST web services on top of Spring Data repositories
950,Java,squirrel,2027,519,Java,https://github.com/hekailiang/squirrel,hekailiang,54,2022-10-26T09:55:15Z,"squirrel-foundation is a State Machine library, which provided a lightweight, easy use, type safe and programmable state machine implementation for Java."
951,Java,spring-boot-labs,0,578,Java,https://github.com/sabarivs/spring-boot-labs,sabarivs,0,2015-11-04T00:26:21Z,
952,Java,lwjgl3,4138,579,Java,https://github.com/LWJGL/lwjgl3,LWJGL,54,2023-03-26T20:00:53Z,"LWJGL is a Java library that enables cross-platform access to popular native APIs useful in the development of graphics (OpenGL, Vulkan, bgfx), audio (OpenAL, Opus), parallel computing (OpenCL, CUDA) and XR (OpenVR, LibOVR, OpenXR) applications."
953,Java,library,3583,580,Java,https://github.com/ddd-by-examples/library,ddd-by-examples,13,2022-05-25T16:38:38Z,A comprehensive Domain-Driven Design example with problem space strategic analysis and various tactical patterns.
954,Java,Mobile-SDK-Android,902,581,Java,https://github.com/dji-sdk/Mobile-SDK-Android,dji-sdk,449,2023-02-15T10:29:05Z,DJI Mobile SDK for Android: http://developer.dji.com/mobile-sdk/
955,Java,spring-amqp,761,577,Java,https://github.com/spring-projects/spring-amqp,spring-projects,28,2023-03-24T13:37:36Z,"Spring AMQP - support for Spring programming model with AMQP, especially but not limited to RabbitMQ"
956,Java,markdown-parser,2,575,Java,https://github.com/nidhidhamnani/markdown-parser,nidhidhamnani,7,2022-07-12T15:48:13Z,
957,Java,acs-aem-commons,432,577,Java,https://github.com/Adobe-Consulting-Services/acs-aem-commons,Adobe-Consulting-Services,178,2023-03-21T18:49:11Z,
958,Java,MinimalistWeather,2423,575,Java,https://github.com/BaronZ88/MinimalistWeather,BaronZ88,12,2020-10-09T03:27:48Z,Android 平台开源天气 App，采用 MVP、RxJava、Retrofit2、OKHttp3、Dagger2、RetroLambda 等开源库来实现。
959,Java,BIMserver,1339,574,Java,https://github.com/opensourceBIM/BIMserver,opensourceBIM,126,2023-03-22T21:30:21Z,The open source BIMserver platform
960,Java,cling,1588,574,Java,https://github.com/4thline/cling,4thline,68,2020-02-11T16:56:54Z,UPnP/DLNA library for Java and Android
961,Java,android-job,5386,574,Java,https://github.com/Evernote/android-job,Evernote,3,2022-07-13T04:26:11Z,Android library to handle jobs in the background.
962,Java,RedisUtil,176,574,Java,https://github.com/iyayu/RedisUtil,iyayu,0,2022-05-19T01:02:41Z,最全的Java操作Redis的工具类，使用StringRedisTemplate实现，封装了对Redis五种基本类型的各种操作！
963,Java,WorkflowSim-1.0,115,576,Java,https://github.com/WorkflowSim/WorkflowSim-1.0,WorkflowSim,14,2021-11-08T02:27:26Z,Wiki pages
964,Java,VideoRecorder,1791,572,Java,https://github.com/qdrzwd/VideoRecorder,qdrzwd,57,2017-07-15T09:01:12Z,android视频录制，模仿微视，支持按下录制、抬起暂停。进度条断点显示。
965,Java,dubbo-spring-boot-mybatis-redis,877,571,Java,https://github.com/dearbinge/dubbo-spring-boot-mybatis-redis,dearbinge,7,2017-12-16T14:55:49Z,通过dubbo+spring boot+mybatis+redis等主流技术搭建成一套分布式服务框架
966,Java,TouTiao,1726,571,Java,https://github.com/chaychan/TouTiao,chaychan,12,2022-11-09T03:41:14Z,精仿今日头条
967,Java,android-database-sqlcipher,2625,572,Java,https://github.com/sqlcipher/android-database-sqlcipher,sqlcipher,16,2023-02-24T21:38:03Z,Android SQLite API based on SQLCipher
